releaseid,releasename,institutionid,institutionname,programid,programname,facultycount,pub2010,pub2011,pub2012,pub2013,cit2009,cit2010,cit2011,cit2012,cit2013,book2004,book2005,book2006,book2007,book2008,book2009,book2010,book2011,book2012,book2013,grant2009,grant2010,grant2011,grant2012,grant2013,award2004,award2005,award2006,award2007,award2008,award2009,award2010,award2011,award2012,award2013,confproc2010,confproc2011,confproc2012,confproc2013,nsfdol,doeddol,doedol,nihdol,usdadol,noaadol,ahadol,armydol,faadol,nasadol,navydol,acsdol,hhsdol,afrodol,epadol,neadol,nehdol,acsnum,hhsnum,afronum,epanum,neanum,nehnum,nsfnum,doednum,nihnum,usdanum,noaanum,ahanum,armynum,faanum,nasanum,navynum,doenum,createddate
"20150223.397","AAD2013.04.397",334,"University of South Florida",7156,"Aging Studies",16,59,59,63,81,524,422,284,252,123,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0.00,0.00,0.00,143833.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7157,"Applied Anthropology",19,17,25,21,18,151,59,77,64,26,0,3,3,1,3,3,1,0,5,0,1,3,1,4,2,3,0,0,1,1,1,0,1,2,0,0,0,0,0,487555.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40539,"Applied Behavior Analysis",1,2,0,2,4,13,9,0,6,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7158,"Applied Physics",25,92,77,95,89,2516,1553,777,798,263,0,0,0,0,1,0,0,1,0,0,5,8,3,4,3,0,0,0,0,0,0,0,1,1,2,28,14,32,14,1717689.00,0.00,726381.00,363166.00,0.00,0.00,0.00,505017.00,0.00,0.00,313165.00,0.00,0.00,107870.00,0.00,0.00,0.00,0,0,1,0,0,0,19,0,3,0,0,0,4,0,0,2,5,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",9490,"Biology - Cell Biology, Molecular Biology and Microbiology (CMM)",16,44,39,44,53,652,740,304,1036,144,0,0,0,0,1,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,2,0,479437.00,0.00,0.00,1251773.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7159,"Biology - Integrated Biology (IB)",16,46,57,71,42,542,704,612,429,130,2,1,0,2,0,0,2,1,0,1,7,3,1,4,4,0,0,0,1,0,1,0,1,3,1,1,0,0,0,1746695.00,0.00,0.00,0.00,580112.00,19380.00,0.00,0.00,0.00,79486.00,0.00,0.00,0.00,0.00,334041.00,0.00,0.00,0,0,0,2,0,0,21,0,0,3,1,0,0,0,1,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",9491,"Biomedical Engineering",17,41,38,39,36,689,550,348,121,127,1,0,1,3,1,2,5,1,0,1,0,4,2,1,2,0,0,1,2,0,0,0,1,0,1,10,9,8,11,1278949.00,0.00,0.00,577180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",10844,"Business Administration - Accounting",8,6,5,4,4,50,4,21,6,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",11364,"Business Administration - Economics",13,6,5,3,6,18,17,7,3,3,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,53454.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",10848,"Business Administration - Finance",9,6,7,11,7,21,31,5,13,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",10849,"Business Administration - Information Systems",13,11,7,9,7,81,62,33,24,2,2,1,4,2,1,0,3,2,3,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,6,3,4,101989.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",10850,"Business Administration - Management",11,2,2,5,2,3,40,10,4,0,1,1,2,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",10851,"Business Administration - Marketing",7,5,5,2,8,67,51,18,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95897.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7161,"Cancer Biology",47,199,238,253,312,4828,3286,3492,3320,1096,0,1,0,1,0,1,0,2,2,0,12,9,3,4,4,0,0,0,1,0,0,0,0,1,2,10,9,3,5,0.00,0.00,0.00,21006205.00,0.00,0.00,0.00,0.00,0.00,0.00,1224907.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,3,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7164,"Chemical Engineering",16,37,38,35,35,689,542,348,114,127,1,0,1,3,1,2,5,1,0,1,0,2,2,0,2,0,0,1,2,0,0,0,1,0,1,10,9,8,11,1018727.00,0.00,0.00,577180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7165,"Chemistry",28,64,91,109,90,4230,1494,1552,1038,641,0,0,0,0,0,0,1,0,0,0,5,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1146879.00,670505.00,344854.00,654546.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,11,2,4,0,0,0,0,0,0,0,1,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7166,"Civil Engineering",19,45,38,45,43,299,426,158,83,50,0,0,1,0,0,2,0,0,0,0,8,2,2,4,2,0,1,1,1,0,0,0,0,1,0,18,24,13,6,2372022.00,255467.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,614452.00,0.00,0.00,0,0,0,3,0,0,22,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7167,"Communication",15,7,7,9,8,76,23,18,9,2,1,0,1,0,1,2,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7168,"Communication Sciences and Disorders",16,40,46,49,58,370,274,196,216,90,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,2,2,0,2,0.00,0.00,0.00,391666.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",11369,"Community and Family Health",2,1,6,3,2,15,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,51882.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7169,"Computer Science and Engineering",15,31,21,19,25,142,113,37,30,12,0,0,1,0,2,1,1,1,2,1,1,3,3,1,1,0,0,0,1,0,0,0,0,2,3,36,50,35,31,1490009.00,0.00,0.00,184208.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7171,"Criminology",5,4,9,12,5,30,8,25,16,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87943.00,0.00,0.00,90877.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",9489,"Curriculum and Instruction - Adult Education",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",9492,"Curriculum and Instruction - Career and Workforce Education",4,2,3,5,4,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",9493,"Curriculum and Instruction - Counselor Education",2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",11306,"Curriculum and Instruction - Early Childhood Education",3,2,1,2,3,11,9,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40391,"Curriculum and Instruction - Educational Psychology",5,4,7,6,6,16,16,12,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166666.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40392,"Curriculum and Instruction - Elementary Education",4,0,1,1,2,22,0,2,5,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40872,"Curriculum and Instruction - English Education",2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40873,"Curriculum and Instruction - Higher Education",5,7,2,4,4,19,1,2,6,1,0,2,3,3,1,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40874,"Curriculum and Instruction - Instructional Technology",3,4,2,0,3,30,14,7,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289430.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40875,"Curriculum and Instruction - Mathematics Education",7,0,1,1,2,17,0,1,0,2,1,0,0,0,6,3,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481576.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",11305,"Curriculum and Instruction - Measurement and Evaluation",7,10,12,13,18,47,49,75,42,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,362353.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40393,"Curriculum and Instruction - Reading and Literacy Studies",4,2,1,3,1,3,3,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40876,"Curriculum and Instruction - Science Education",4,2,2,4,5,111,17,2,10,11,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101624.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40877,"Curriculum and Instruction - Social Science Education",6,3,1,2,2,2,5,0,0,0,3,1,7,1,4,1,5,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40878,"Curriculum and Instruction - Special Education",10,4,5,2,4,30,16,7,6,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00,1301683.00,0.00,39497.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40879,"Educational Leadership",9,0,0,0,4,0,0,0,0,1,1,0,2,1,1,3,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,203157.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7173,"Electrical Engineering",22,45,45,38,67,712,430,539,66,143,1,0,1,1,0,0,0,1,1,2,7,4,1,3,2,0,1,1,0,0,0,1,0,0,1,47,60,49,29,1603426.00,0.00,203531.00,0.00,0.00,0.00,0.00,0.00,0.00,34023.00,263063.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,1,1,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7174,"English",28,2,3,7,10,13,0,5,2,2,4,3,6,4,4,5,3,6,2,4,0,0,0,0,0,0,0,0,2,1,1,1,1,0,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",9496,"English Education",2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7176,"Geography and Environmental Science Policy",12,8,21,31,20,187,112,149,78,21,0,0,2,0,2,1,0,2,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,198692.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7177,"Geology",15,36,35,29,41,231,440,249,88,135,1,0,0,2,1,1,0,0,0,0,9,5,8,2,2,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1900380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,604716.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,32,0,0,0,0,0,0,0,6,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",11370,"Global Health",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",11365,"Government",22,6,6,10,7,7,15,5,4,0,0,5,3,6,5,5,3,8,3,5,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.00,46254.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",11366,"History",17,3,3,4,3,1,0,0,1,0,1,2,0,2,1,1,3,1,2,7,0,0,1,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50400.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7179,"Industrial Engineering",11,10,10,14,17,50,35,15,24,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,2,0,0,0,0,1,4,5,3,838127.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",11374,"Marine Science",26,60,69,67,87,1224,932,718,599,228,0,0,0,0,0,0,1,1,0,1,8,15,3,4,10,0,0,0,1,0,1,0,0,1,1,4,5,6,1,3643886.00,0.00,0.00,0.00,0.00,96483.00,0.00,163708.00,0.00,1322780.00,1971685.00,0.00,0.00,0.00,473234.00,0.00,0.00,0,0,0,3,0,0,28,0,0,0,3,0,1,0,20,13,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7182,"Mathematics",29,34,38,46,41,482,218,301,187,76,0,1,3,9,0,5,6,7,4,2,3,4,3,2,2,0,0,0,0,0,0,0,0,0,0,33,2,1,2,877045.00,0.00,0.00,0.00,0.00,0.00,0.00,79683.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7185,"Mechanical Engineering",12,21,35,25,29,51,197,240,88,66,0,2,0,0,1,0,0,0,0,0,3,4,4,2,3,1,1,1,0,0,0,0,1,1,0,14,23,14,17,1588724.00,0.00,0.00,53674.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",11367,"Medical Science",104,282,357,268,312,3631,3789,3138,1568,999,3,2,5,9,5,4,6,1,9,9,8,11,10,6,4,1,0,0,0,0,1,1,0,3,4,5,10,12,3,257690.00,166519.00,0.00,19819265.00,0.00,0.00,0.00,0.00,0.00,0.00,2010815.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,1,78,0,0,0,0,0,0,8,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7187,"Music Education",28,0,2,3,2,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6000.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7189,"Philosophy",14,11,7,13,9,44,13,3,8,0,0,2,6,1,1,2,7,2,4,2,0,0,1,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86564.00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7190,"Psychology",4,27,26,26,32,207,177,128,146,60,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.00,0.00,0.00,137621.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",40394,"Public Health",74,160,180,154,153,1117,1373,954,382,185,0,0,5,2,2,0,1,1,2,3,4,2,1,4,4,0,0,0,0,0,1,0,2,2,0,0,0,0,0,67605.00,0.00,0.00,5624079.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1673003.00,0.00,0.00,0.00,0.00,0,3,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",334,"University of South Florida",7193,"School Psychology",7,7,5,2,9,4,22,46,2,8,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,339452.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
